flight_id,origin,destination,date,airline,delay_min
8104,ABW,GNE,2024-02-05,American,0
8105,KFZ,FXW,2024-03-30,Spirit,0
8106,GYL,GPQ,2024-03-27,Alaska,0
8107,TOL,ZQL,2024-03-22,United,9
8108,LYW,VAU,2024-01-09,American,26
8109,QJJ,LHA,2024-01-10,Spirit,32
8110,ZJO,WIR,2024-02-13,Alaska,18
8111,BJZ,WIR,2024-02-04,Southwest,0
8112,SIE,QJJ,2024-02-22,United,0
8113,QPD,GFY,2024-02-01,American,0
8114,YDD,PSF,2024-03-14,Southwest,0
8115,XVC,ABW,2024-01-30,Delta,0
8116,ZQL,LHA,2024-02-19,Delta,6
8117,TOU,GPQ,2024-02-08,Delta,0
8118,KPN,FTR,2024-03-03,Spirit,16
8119,COH,OSE,2024-01-01,United,5
8120,QJJ,OGW,2024-02-21,Delta,10
8121,OFP,USN,2024-02-20,United,32
8122,AFN,SEJ,2024-02-20,United,0
8123,XCK,VHR,2024-02-17,Delta,18
8124,KPN,YFS,2024-03-08,Alaska,9
8125,NAI,WOB,2024-03-22,Southwest,3
8126,FGY,VHR,2024-03-20,JetBlue,27
8127,LKH,FAI,2024-01-02,Spirit,27
8128,ZVZ,LKH,2024-01-06,JetBlue,0
8129,FAI,CWP,2024-01-08,Spirit,6
8130,TOU,VSP,2024-03-22,Delta,15
8131,GUL,ABW,2024-01-18,Delta,4
8132,FHC,RVU,2024-02-13,United,21
8133,GGO,BLZ,2024-02-28,Spirit,15
8134,FTR,FDY,2024-02-29,Alaska,46
8135,KBJ,ABW,2024-01-30,Spirit,0
8136,LLM,WIR,2024-03-24,Spirit,7
8137,GFY,SEJ,2024-01-06,Delta,0
8138,ZJO,GNE,2024-03-09,Southwest,22
8139,AFN,ZQL,2024-02-29,American,0
8140,GDX,OMU,2024-03-25,American,16
8141,ZBF,FGY,2024-03-21,JetBlue,0
8142,ZQL,AFN,2024-02-10,American,0
8143,LHA,COH,2024-03-18,American,0
8144,GGO,VQW,2024-02-12,United,0
8145,UQG,NAI,2024-01-16,JetBlue,31
8146,SFI,WYC,2024-03-12,Delta,9
8147,GNE,PSB,2024-03-17,Southwest,22
8148,BGR,WYC,2024-02-14,JetBlue,43
8149,ZVZ,VQW,2024-02-06,Spirit,15
8150,OFP,SEJ,2024-02-21,United,0
8151,CWP,KBJ,2024-03-28,American,19
8152,WJE,FAI,2024-03-04,JetBlue,0
8153,GDX,USN,2024-02-10,Alaska,0
8154,QPD,XWH,2024-01-02,United,0
8155,QPD,GYW,2024-02-23,Spirit,28
8156,ZQL,CQU,2024-03-10,Southwest,2
8157,CKI,OSE,2024-01-02,American,13
8158,OSE,QPE,2024-01-20,Spirit,0
8159,EPR,RNG,2024-01-03,United,18
8160,BLZ,SRZ,2024-01-09,American,0
8161,QCL,ABW,2024-01-04,Delta,7
8162,FTR,BLZ,2024-03-28,Delta,27
8163,KYZ,VAU,2024-01-30,Alaska,25
8164,FXW,QPE,2024-01-12,Southwest,9
8165,GDX,IPF,2024-02-10,Southwest,0
8166,USN,BGR,2024-03-08,Southwest,69
8167,WIR,GYL,2024-02-17,United,44
8168,NDF,ZBF,2024-02-08,Delta,24
8169,FBQ,BJZ,2024-03-16,American,0
8170,CQU,VAU,2024-03-13,American,7
8171,GYL,QGM,2024-02-18,American,0
8172,YFS,LHA,2024-02-16,United,35
8173,IPF,YIC,2024-02-10,Alaska,15
8174,YWE,EYC,2024-01-07,American,0
8175,FXW,AFQ,2024-01-16,JetBlue,0
8176,TOU,LYW,2024-03-23,JetBlue,32
8177,QPE,WIR,2024-03-09,Southwest,42
8178,XCK,LHA,2024-02-08,Spirit,40
8179,GNE,RNG,2024-03-15,United,25
8180,WGE,OFP,2024-02-19,Delta,4
8181,PSB,VSP,2024-01-25,American,0
8182,GNE,FHC,2024-03-04,American,15
8183,WYC,HIT,2024-03-12,Southwest,9
8184,SEJ,PSB,2024-01-01,American,12
8185,YIC,YWE,2024-01-07,Spirit,11
8186,GFY,BJZ,2024-03-29,Southwest,0
8187,HZP,YFS,2024-01-12,JetBlue,21
8188,RVU,BJZ,2024-01-01,Spirit,22
8189,WOB,IPF,2024-03-13,United,23
8190,PNW,CKI,2024-03-18,American,28
8191,XCK,SIE,2024-01-31,United,22
8192,VHB,GUL,2024-03-29,Alaska,1
8193,FHC,YDD,2024-03-02,United,8
8194,YIC,ZQL,2024-01-27,JetBlue,11
8195,RNG,OMU,2024-02-03,Delta,12
8196,GFY,COH,2024-01-18,American,29
8197,VSP,PSF,2024-01-21,Spirit,22
8198,SEJ,AFQ,2024-02-18,JetBlue,51
8199,LKH,WAS,2024-01-24,American,54
8200,CWP,VAU,2024-03-01,United,11
8201,ZJO,QGM,2024-01-21,United,0
8202,FXW,GPQ,2024-02-13,Alaska,34
8203,GUL,AFN,2024-01-18,United,0
8204,YIC,GFY,2024-01-03,JetBlue,0
8205,IPF,ZBF,2024-03-29,Delta,2
8206,KYZ,WGE,2024-03-19,United,1
8207,TDM,PSF,2024-01-23,JetBlue,22
8208,MBT,OMU,2024-01-18,United,0
8209,UEC,GDX,2024-03-25,Delta,0
8210,FHC,LKH,2024-03-08,United,16
8211,FHC,VHR,2024-03-27,Southwest,22
8212,OFP,MFK,2024-01-11,American,22
8213,FGY,GGO,2024-02-13,United,0
8214,QJJ,GYL,2024-02-26,American,0
8215,XCK,FDY,2024-03-29,JetBlue,0
8216,ZJO,KYZ,2024-01-26,JetBlue,14
8217,OTB,FAI,2024-01-04,Delta,39
8218,GNE,SEJ,2024-02-06,United,0
8219,ZVZ,GKR,2024-01-20,United,5
8220,ZQO,PSF,2024-02-25,Alaska,0
8221,FXW,ZQO,2024-01-20,United,0
8222,GDX,OSE,2024-02-29,Southwest,29
8223,ZVZ,FBQ,2024-01-10,Southwest,20
8224,FXW,QCL,2024-03-30,Delta,18
8225,SEJ,RNG,2024-02-08,Alaska,28
8226,KFZ,CKI,2024-02-26,Delta,0
8227,FBQ,COH,2024-02-16,Delta,1
8228,VSP,XWH,2024-01-05,American,53
8229,KXL,ZRA,2024-01-22,JetBlue,5
8230,QCL,UEC,2024-01-18,Alaska,24
8231,VQW,LYW,2024-01-05,Alaska,10
8232,HZP,QGM,2024-02-08,Alaska,0
8233,USN,KPN,2024-03-04,American,0
8234,SFI,GKR,2024-03-23,Spirit,0
8235,XCK,HZP,2024-02-16,JetBlue,31
8236,CWP,WGE,2024-02-28,Southwest,25
8237,ZQL,FTR,2024-03-13,Delta,28
8238,XCK,PNW,2024-01-02,Spirit,0
8239,AFN,BJZ,2024-03-31,Southwest,42
8240,VHB,UQG,2024-03-25,American,0
8241,QPE,RNG,2024-02-03,Southwest,14
8242,YFS,ZNZ,2024-02-06,JetBlue,9
8243,OSE,FGY,2024-02-10,JetBlue,6
8244,SIE,WOB,2024-03-16,United,36
8245,GYW,OGW,2024-01-28,JetBlue,0
8246,YDD,TOL,2024-03-14,Alaska,0
8247,SIE,LHA,2024-03-14,Spirit,10
8248,GCH,QGM,2024-02-05,Spirit,2
8249,KBJ,ZNZ,2024-02-02,JetBlue,77
8250,QGM,QCL,2024-02-24,Delta,23
8251,LKH,TOU,2024-03-20,American,1
8252,ZRA,VHR,2024-02-06,JetBlue,0
8253,YDD,GPX,2024-01-27,United,0
8254,EPR,ZQO,2024-02-25,American,0
8255,ZVZ,KPN,2024-01-17,Alaska,12
8256,OTB,LKH,2024-02-02,Southwest,38
8257,IPF,KPN,2024-01-13,United,32
8258,GNE,PSB,2024-03-15,Alaska,14
8259,GPQ,WAS,2024-01-10,Alaska,3
8260,GYW,OFP,2024-03-19,American,15
8261,COH,NCB,2024-01-30,American,0
8262,SFI,XVC,2024-03-30,Delta,44
8263,GFY,YIC,2024-02-27,Southwest,6
8264,TOU,YDD,2024-01-21,United,8
8265,VHB,LKH,2024-03-08,Alaska,0
8266,UEC,GDX,2024-02-08,United,6
8267,QPE,PNW,2024-02-13,Southwest,26
8268,GNE,YWE,2024-03-05,Alaska,0
8269,SIE,KYZ,2024-03-06,Spirit,0
8270,QCL,AYW,2024-01-19,United,25
8271,FBQ,OSE,2024-03-08,Alaska,0
8272,GCH,WAS,2024-03-02,Delta,31
8273,OFP,GPX,2024-03-10,Spirit,0
8274,OMU,KYZ,2024-02-19,JetBlue,2
8275,USN,QJJ,2024-03-30,Delta,0
8276,YFS,BLZ,2024-03-30,Alaska,17
8277,ZBF,WIR,2024-03-23,American,59
8278,RNG,CQU,2024-02-29,Alaska,25
8279,WIR,KBJ,2024-03-09,Spirit,0
8280,FGY,SEJ,2024-01-04,Spirit,32
8281,GKR,MFK,2024-03-06,Southwest,3
8282,YIC,VAU,2024-03-20,American,37
8283,FDY,ZQO,2024-02-19,United,26
8284,GKR,GCH,2024-01-31,Delta,0
8285,ZJO,VAU,2024-01-20,United,0
8286,SEJ,FAI,2024-01-07,Spirit,28
8287,GCH,GYL,2024-03-14,United,13
8288,EPR,LYW,2024-02-19,Southwest,0
8289,KPN,XVC,2024-01-13,Southwest,0
8290,MFK,SRZ,2024-02-10,Alaska,0
8291,OSE,YIC,2024-03-05,Southwest,8
8292,MBT,OFP,2024-03-04,Alaska,54
8293,OGW,RNG,2024-02-11,American,26
8294,QAH,PSF,2024-02-15,Southwest,53
8295,SRZ,IPF,2024-01-23,American,27
8296,HZP,XCK,2024-02-05,Delta,30
8297,XVC,USN,2024-02-19,JetBlue,49
8298,OSE,NCB,2024-03-07,Spirit,17
8299,EPR,AYW,2024-01-17,American,6
8300,YIC,GYL,2024-02-15,Delta,30
8301,EPR,XWH,2024-02-15,American,39
8302,MFK,GYW,2024-01-20,United,0
8303,ZBF,UEC,2024-02-03,Delta,0
8304,TOL,UQG,2024-03-16,JetBlue,12
8305,HZP,OMU,2024-01-01,United,26
8306,BLZ,AYW,2024-02-22,JetBlue,25
8307,WGE,SFI,2024-03-06,Spirit,0
8308,TDM,ZRA,2024-03-01,Spirit,48
8309,AFN,YFS,2024-01-09,Southwest,0
8310,SFI,BJZ,2024-02-22,United,4
8311,AFN,ZJO,2024-02-08,Spirit,0
8312,FGY,WJE,2024-01-28,JetBlue,63
8313,WOB,QPD,2024-01-08,United,14
8314,AFN,GGO,2024-02-12,Alaska,0
8315,USN,GCH,2024-03-19,Alaska,27
8316,GPQ,OTB,2024-01-04,JetBlue,25
8317,ZQO,MBT,2024-01-09,United,6
8318,FGY,HIT,2024-03-15,Delta,26
8319,EYC,TOL,2024-02-25,Alaska,0
8320,KYZ,FHC,2024-03-01,JetBlue,0
8321,SIE,WIR,2024-03-03,United,0
8322,FGY,NCB,2024-01-20,JetBlue,0
8323,FGY,LLM,2024-01-27,American,46
8324,QJJ,KXL,2024-02-04,JetBlue,42
8325,VHR,UEC,2024-02-10,Delta,11
8326,YWE,FBQ,2024-02-15,Spirit,43
8327,TOL,XWH,2024-03-29,Southwest,6
8328,UEC,UQG,2024-01-02,JetBlue,5
8329,MFK,GDX,2024-03-22,Alaska,11
8330,OTB,WIR,2024-02-02,Alaska,7
8331,SFI,NCB,2024-03-15,Spirit,5
8332,WYC,PSF,2024-03-11,Delta,32
8333,ZQL,GPX,2024-02-25,Delta,13
8334,CWP,GNE,2024-03-19,American,24
8335,FGY,GUL,2024-03-24,Spirit,30
8336,AFN,TDM,2024-01-12,American,17
8337,AYW,KBJ,2024-01-18,American,0
8338,OGW,MBT,2024-03-19,Spirit,0
8339,SFI,YWE,2024-01-25,Spirit,12
8340,CQU,WJE,2024-01-06,United,6
8341,IPF,FDY,2024-02-26,Alaska,11
8342,AFQ,HZP,2024-02-06,JetBlue,9
8343,XCK,AFQ,2024-02-16,JetBlue,61
8344,ABW,LLM,2024-03-25,American,0
8345,KYZ,UQG,2024-02-24,Alaska,0
8346,FGY,YIC,2024-03-07,Alaska,16
8347,PNW,BLZ,2024-01-01,JetBlue,2
8348,OGW,QAH,2024-01-17,Spirit,16
8349,FHC,ZRA,2024-03-23,JetBlue,21
8350,SEJ,YDD,2024-03-06,Spirit,35
8351,MBT,GYW,2024-03-14,Southwest,0
8352,PNW,BJZ,2024-03-23,Spirit,0
8353,OTB,CWP,2024-02-24,Delta,18
8354,TOU,WOB,2024-02-16,Alaska,25
8355,PSB,XWH,2024-03-20,Spirit,53
8356,MBT,CWP,2024-02-28,Southwest,29
8357,KFZ,OMU,2024-03-07,United,8
8358,IPF,VAU,2024-01-25,Alaska,0
8359,XVC,QJJ,2024-02-21,United,0
8360,LKH,ZVZ,2024-03-25,Alaska,0
8361,YIC,NAI,2024-02-17,Delta,23
8362,AYW,PSF,2024-01-12,Southwest,15
8363,GCH,QCL,2024-01-20,American,0
8364,ZQO,GUL,2024-02-18,Spirit,1
8365,ABW,NCB,2024-03-13,American,27
8366,EPR,ZJO,2024-03-11,JetBlue,17
8367,SFI,EPR,2024-01-20,United,21
8368,ZQL,AFQ,2024-01-19,United,17
8369,WAS,HZP,2024-01-16,Southwest,42
8370,ZJO,QCL,2024-03-15,Delta,14
8371,WJE,CWP,2024-01-30,Southwest,2
8372,GKR,WIR,2024-01-08,Delta,0
8373,QGM,PSF,2024-02-24,American,14
8374,FGY,GNE,2024-03-10,Alaska,0
8375,QPE,OSE,2024-01-08,Alaska,6
8376,PSB,MBT,2024-02-29,Southwest,5
8377,EYC,MFK,2024-03-31,American,0
8378,ZNZ,WYC,2024-02-26,Southwest,0
8379,GDX,ZRA,2024-02-10,United,26
8380,LKH,AYW,2024-01-10,Spirit,14
8381,GCH,ZJO,2024-03-28,Delta,12
8382,OSE,LHA,2024-01-27,Southwest,16
8383,UQG,KYZ,2024-02-15,JetBlue,11
8384,KYZ,MFK,2024-03-04,JetBlue,34
8385,GYL,COH,2024-03-15,American,12
8386,FTR,UQG,2024-03-18,Spirit,0
8387,GNE,WYC,2024-02-19,United,42
8388,RNG,PSB,2024-01-27,JetBlue,17
8389,RVU,PSB,2024-03-06,Southwest,0
8390,QPD,FBQ,2024-03-08,Delta,0
8391,WJE,SFI,2024-03-28,Southwest,17
8392,RNG,LYW,2024-01-20,United,7
8393,LKH,RNG,2024-03-28,Delta,41
8394,GFY,LLM,2024-03-21,Spirit,3
8395,HIT,FHC,2024-01-04,Alaska,0
8396,OFP,TOU,2024-01-12,JetBlue,27
8397,GCH,IPF,2024-01-20,JetBlue,28
8398,WOB,GCH,2024-03-07,Alaska,13
8399,QJJ,WAS,2024-01-13,JetBlue,23
8400,TOL,ZQL,2024-01-04,Alaska,9
8401,SIE,XVC,2024-02-21,Southwest,14
8402,GNE,PSF,2024-03-17,Delta,33
8403,FAI,USN,2024-02-28,JetBlue,22
8404,KPN,OTB,2024-03-02,Spirit,6
8405,GUL,LKH,2024-03-12,United,37
8406,QJJ,PSB,2024-03-18,United,0
8407,OTB,MBT,2024-03-31,JetBlue,51
8408,GPX,XCK,2024-03-25,American,0
8409,FHC,AFQ,2024-01-06,United,0
8410,GNE,ZRA,2024-01-06,Southwest,9
8411,SIE,MFK,2024-02-28,JetBlue,7
8412,KXL,QPD,2024-03-07,Spirit,30
8413,YFS,OTB,2024-01-25,American,0
8414,SRZ,GGO,2024-02-27,Delta,15
8415,SIE,VAU,2024-01-31,Alaska,0
8416,IPF,TOL,2024-01-22,Spirit,15
8417,GPX,ZVZ,2024-01-13,American,8
8418,OFP,NCB,2024-03-21,Delta,11
8419,YIC,TOL,2024-02-10,Southwest,0
8420,GKR,LFO,2024-02-15,United,0
8421,WOB,NAI,2024-03-08,Southwest,15
8422,ZJO,FHC,2024-03-27,Alaska,28
8423,OTB,OGW,2024-02-05,Alaska,0
8424,MBT,RVU,2024-01-06,American,0
8425,FTR,UQG,2024-03-09,United,22
8426,GYW,ZNZ,2024-02-09,Delta,9
8427,CQU,KFZ,2024-01-07,Alaska,26
8428,YDD,GYW,2024-01-20,United,0
8429,WOB,MFK,2024-01-07,United,0
8430,RNG,GPQ,2024-02-26,Delta,0
8431,MFK,WYC,2024-02-20,Spirit,0
8432,ZQO,GPQ,2024-03-18,Delta,8
8433,LHA,LFO,2024-03-15,Alaska,0
8434,VAU,OSE,2024-03-20,Southwest,24
8435,GPQ,USN,2024-01-19,United,4
8436,QPE,UEC,2024-03-21,American,13
8437,SRZ,WGE,2024-03-06,American,13
8438,RVU,QPD,2024-03-01,JetBlue,13
8439,OMU,CKI,2024-01-30,Spirit,9
8440,TOL,WGE,2024-02-24,American,20
8441,SFI,KYZ,2024-02-25,United,0
8442,ZQL,KXL,2024-02-10,Southwest,37
8443,ZVZ,PSF,2024-03-04,JetBlue,5
8444,GPX,FBQ,2024-01-16,American,0
8445,EYC,GDX,2024-02-16,Southwest,13
8446,QGM,PNW,2024-03-17,Alaska,0
8447,HIT,GUL,2024-03-25,Southwest,23
8448,TDM,GYW,2024-03-06,Southwest,54
8449,COH,ZQO,2024-01-27,Alaska,0
8450,LFO,ZQL,2024-03-13,Spirit,16
8451,NAI,OFP,2024-03-12,American,0
8452,QGM,GPX,2024-02-08,Alaska,19
8453,PNW,TDM,2024-01-30,United,0
8454,UEC,NAI,2024-02-18,Spirit,0
8455,TOU,FTR,2024-01-09,JetBlue,0
8456,BGR,WYC,2024-02-02,JetBlue,24
8457,BJZ,EYC,2024-02-25,Spirit,30
8458,QJJ,CKI,2024-02-29,United,10
8459,UEC,OMU,2024-02-19,Spirit,0
8460,HZP,QGM,2024-02-02,Southwest,41
8461,NDF,YFS,2024-01-16,American,0
8462,LHA,WYC,2024-03-14,American,0
8463,GCH,VQW,2024-03-24,Delta,19
8464,WYC,SIE,2024-02-04,Alaska,0
8465,KXL,LLM,2024-02-24,Delta,29
8466,VAU,XVC,2024-02-13,Delta,2
8467,PNW,CWP,2024-01-10,JetBlue,22
8468,HIT,IPF,2024-02-21,JetBlue,38
8469,PSB,ZNZ,2024-03-23,Spirit,0
8470,VQW,IPF,2024-01-30,Spirit,0
8471,PSF,UEC,2024-02-05,Alaska,8
8472,KFZ,QJJ,2024-03-30,Delta,40
8473,QGM,LKH,2024-02-02,Spirit,0
8474,COH,FBQ,2024-03-29,Southwest,0
8475,OSE,VQW,2024-01-04,Alaska,19
8476,KPN,LKH,2024-01-17,JetBlue,0
8477,RNG,VQW,2024-03-26,Alaska,13
8478,VSP,BLZ,2024-01-04,Spirit,0
8479,WJE,WGE,2024-03-22,American,54
8480,LHA,CKI,2024-03-14,Alaska,0
8481,WOB,EYC,2024-02-19,Alaska,3
8482,GFY,LLM,2024-03-12,United,9
8483,EPR,XWH,2024-02-27,Southwest,48
8484,FAI,KBJ,2024-02-18,Southwest,0
8485,QPD,XCK,2024-01-10,Delta,49
8486,ZQL,ZRA,2024-02-20,United,25
8487,MBT,NDF,2024-01-05,United,18
8488,KPN,ZQL,2024-03-28,Alaska,0
8489,OTB,FGY,2024-03-19,JetBlue,21
8490,GCH,AFN,2024-01-10,United,0
8491,FXW,VAU,2024-02-24,JetBlue,35
8492,OTB,EPR,2024-03-03,American,0
8493,ZJO,TOU,2024-01-03,Delta,7
8494,HZP,OSE,2024-03-19,Delta,0
8495,MFK,WJE,2024-03-22,American,0
8496,MBT,RNG,2024-01-16,American,24
8497,OMU,CKI,2024-03-19,United,20
8498,ZVZ,BJZ,2024-02-14,Delta,34
8499,AFQ,UEC,2024-02-20,American,0
8500,XCK,CQU,2024-01-18,Spirit,31
8501,XWH,USN,2024-01-15,JetBlue,60
8502,QJJ,BJZ,2024-03-03,Spirit,0
8503,KPN,XWH,2024-01-28,Delta,47
8504,FDY,EYC,2024-02-15,Alaska,4
8505,WOB,XWH,2024-03-19,Alaska,0
8506,OFP,SRZ,2024-03-15,Spirit,3
8507,PNW,QPE,2024-01-24,Southwest,30
8508,YIC,VAU,2024-02-18,Spirit,0
8509,RVU,NAI,2024-02-08,JetBlue,0
8510,AFN,CKI,2024-01-28,Spirit,21
8511,PSB,MFK,2024-01-01,United,10
8512,LHA,OFP,2024-02-13,Delta,21
8513,YFS,FXW,2024-01-27,Spirit,14
8514,FGY,ZQO,2024-02-06,Alaska,19
8515,ZBF,PSB,2024-02-21,Southwest,1
8516,GUL,GFY,2024-03-09,JetBlue,14
8517,TDM,WIR,2024-01-01,American,0
8518,HZP,QAH,2024-01-31,United,35
8519,KYZ,ZBF,2024-02-16,American,0
8520,XWH,YFS,2024-03-30,Delta,32
8521,FTR,YIC,2024-03-02,American,5
8522,EYC,BLZ,2024-01-20,American,14
8523,NAI,LLM,2024-02-03,Alaska,0
8524,LKH,AFQ,2024-03-08,JetBlue,0
8525,YWE,LKH,2024-02-10,United,0
8526,KYZ,ZQL,2024-03-29,Delta,0
8527,OMU,VHR,2024-03-15,American,3
8528,VQW,BJZ,2024-02-26,Southwest,14
8529,WAS,XCK,2024-02-24,Delta,30
8530,UQG,VHB,2024-01-07,Alaska,1
8531,AYW,FTR,2024-03-05,Delta,0
8532,GYL,IPF,2024-03-30,JetBlue,0
8533,KFZ,BJZ,2024-01-11,American,19
8534,FBQ,EYC,2024-01-11,American,37
8535,NAI,KYZ,2024-02-02,United,35
8536,XCK,KFZ,2024-03-09,Southwest,24
8537,CWP,WYC,2024-01-14,Spirit,22
8538,VHR,SIE,2024-03-11,Delta,43
8539,PSB,AFQ,2024-01-13,Delta,16
8540,KXL,HIT,2024-02-21,Alaska,22
8541,AYW,ZRA,2024-02-24,American,3
8542,KPN,OFP,2024-02-28,Spirit,0
8543,USN,QPD,2024-03-23,JetBlue,0
8544,WAS,XVC,2024-01-19,Spirit,9
8545,WGE,EYC,2024-03-25,United,11
8546,BJZ,FXW,2024-01-10,American,48
8547,RVU,NDF,2024-03-31,Alaska,11
8548,BLZ,VHR,2024-02-21,Delta,33
8549,USN,GFY,2024-01-25,Delta,1
8550,GFY,QCL,2024-02-25,Spirit,3
8551,OFP,WOB,2024-03-29,American,0
8552,YDD,SFI,2024-03-27,American,0
8553,ZQL,CWP,2024-02-06,Alaska,20
8554,IPF,OMU,2024-01-20,Delta,10
8555,RNG,QPD,2024-03-02,Delta,28
8556,GYW,ZRA,2024-01-10,American,13
8557,ZRA,TOU,2024-03-16,JetBlue,2
8558,GUL,SFI,2024-01-13,Spirit,52
8559,RNG,WGE,2024-02-01,United,8
8560,TOU,OGW,2024-01-19,United,33
8561,ZQL,MBT,2024-01-05,Delta,1
8562,ZRA,TDM,2024-03-16,United,24
8563,GFY,HIT,2024-01-23,Delta,28
8564,FTR,XWH,2024-01-18,Alaska,14
8565,CKI,IPF,2024-03-25,Alaska,0
8566,KXL,QAH,2024-01-06,Spirit,10
8567,ZNZ,LLM,2024-01-27,American,34
8568,GPQ,CQU,2024-01-27,United,20
8569,WIR,IPF,2024-01-25,United,18
8570,WOB,NDF,2024-02-16,United,0
8571,OGW,XWH,2024-01-15,Spirit,0
8572,ZVZ,PNW,2024-02-01,Alaska,18
8573,KBJ,ZBF,2024-02-12,Spirit,18
8574,QPD,GKR,2024-02-06,American,34
8575,KPN,ZVZ,2024-02-08,United,7
8576,QCL,RNG,2024-02-08,Spirit,18
8577,UEC,KXL,2024-02-26,Southwest,10
8578,XVC,NDF,2024-02-03,JetBlue,0
8579,UQG,XCK,2024-02-24,United,0
8580,FGY,NDF,2024-01-07,Alaska,18
8581,EYC,SRZ,2024-02-01,Southwest,13
8582,QAH,AFQ,2024-03-22,Alaska,0
8583,HZP,WYC,2024-02-01,American,0
8584,GPX,WIR,2024-03-11,Alaska,22
8585,WYC,ABW,2024-01-23,JetBlue,4
8586,HZP,TDM,2024-02-15,Southwest,21
8587,ZQO,NAI,2024-02-12,Alaska,47
8588,NDF,QJJ,2024-02-21,American,0
8589,OFP,FDY,2024-01-09,American,0
8590,SIE,PSF,2024-02-19,United,5
8591,FTR,BJZ,2024-03-22,JetBlue,39
8592,GYL,ZJO,2024-02-23,Southwest,0
8593,UEC,GYW,2024-02-04,Southwest,48
8594,FTR,OTB,2024-02-01,Southwest,12
8595,EYC,YDD,2024-02-17,United,8
8596,VQW,VAU,2024-02-04,Spirit,6
8597,SEJ,XCK,2024-02-10,Alaska,1
8598,TDM,NCB,2024-01-27,JetBlue,30
8599,EYC,YDD,2024-03-29,Alaska,0
8600,QPD,KPN,2024-03-22,Spirit,16
8601,WIR,PSB,2024-02-13,Alaska,2
8602,BJZ,WJE,2024-02-07,United,0
8603,QGM,QAH,2024-02-19,Southwest,61
8604,LKH,WJE,2024-02-08,Delta,18
8605,NCB,HZP,2024-01-11,United,22
8606,WOB,AFQ,2024-03-23,Alaska,32
8607,EPR,BLZ,2024-03-21,JetBlue,0
8608,OTB,MFK,2024-02-04,United,45
8609,GPX,VQW,2024-02-22,JetBlue,0
8610,OFP,QCL,2024-02-24,United,0
8611,HIT,WIR,2024-01-04,Southwest,0
8612,IPF,SEJ,2024-03-09,United,21
8613,OMU,FDY,2024-03-01,JetBlue,14
8614,QPE,VSP,2024-03-19,JetBlue,6
8615,QAH,PSF,2024-03-10,Spirit,9
8616,GPX,ZNZ,2024-02-23,Delta,0
8617,SRZ,OTB,2024-03-27,JetBlue,0
8618,LYW,IPF,2024-02-20,Spirit,24
8619,UQG,WAS,2024-01-26,Alaska,23
8620,YWE,NAI,2024-01-04,United,41
8621,SFI,GDX,2024-01-27,Southwest,0
8622,KPN,XWH,2024-01-08,Southwest,23
8623,GGO,CWP,2024-01-01,Delta,4
8624,MBT,GPQ,2024-03-19,Southwest,33
8625,KFZ,PSB,2024-01-03,JetBlue,30
8626,ZQL,QJJ,2024-02-05,JetBlue,14
8627,FBQ,FAI,2024-01-17,Delta,3
8628,VQW,SEJ,2024-01-26,JetBlue,29
8629,TOL,UEC,2024-02-26,Southwest,22
8630,GFY,MFK,2024-03-23,American,0
8631,GUL,LHA,2024-03-15,Spirit,0
8632,QPE,CWP,2024-02-19,Spirit,4
8633,YDD,OMU,2024-02-14,Spirit,40
8634,RNG,FBQ,2024-01-25,JetBlue,32
8635,GYW,AFQ,2024-01-18,Alaska,0
8636,EYC,LKH,2024-03-21,American,0
8637,VHR,ZVZ,2024-02-20,Spirit,35
8638,WIR,RVU,2024-03-05,Spirit,0
8639,HIT,LYW,2024-03-26,Delta,20
8640,GFY,WOB,2024-02-22,Alaska,0
8641,QJJ,GNE,2024-02-07,JetBlue,42
8642,AFQ,NAI,2024-03-20,Southwest,0
8643,OSE,GKR,2024-01-04,Southwest,32
8644,YIC,PSB,2024-01-29,United,13
8645,OFP,OTB,2024-03-17,Delta,15
8646,LFO,GYW,2024-02-19,Delta,0
8647,CWP,BGR,2024-03-14,Delta,0
8648,LLM,RNG,2024-02-01,JetBlue,5
8649,FHC,FGY,2024-03-15,Delta,14
8650,PSF,QAH,2024-01-11,United,0
8651,OTB,TDM,2024-02-04,American,0
8652,ZVZ,HZP,2024-03-26,Southwest,21
8653,KFZ,GPX,2024-01-27,Alaska,21
8654,MBT,GPQ,2024-01-13,American,7
8655,AFN,FDY,2024-03-10,Spirit,25
8656,GGO,RVU,2024-01-12,Alaska,0
8657,GYL,ZNZ,2024-02-25,Southwest,2
8658,KBJ,ZVZ,2024-01-05,Delta,42
8659,ZBF,GCH,2024-01-12,Delta,11
8660,RNG,VHR,2024-02-06,JetBlue,12
8661,WAS,QGM,2024-03-16,Alaska,56
8662,GPX,LYW,2024-01-04,Delta,0
8663,CQU,WAS,2024-01-21,Delta,25
8664,WJE,AYW,2024-03-12,Spirit,43
8665,EPR,FAI,2024-02-21,JetBlue,3
8666,LFO,LHA,2024-01-10,JetBlue,27
8667,FHC,AFN,2024-02-01,American,0
8668,GUL,FAI,2024-01-26,American,0
8669,QCL,LHA,2024-02-12,American,17
8670,PSB,RVU,2024-01-20,Delta,25
8671,FBQ,ZRA,2024-01-26,Delta,32
8672,WGE,GYL,2024-03-30,Southwest,41
8673,FDY,HIT,2024-01-13,Southwest,8
8674,LKH,IPF,2024-01-27,JetBlue,33
